Impedance (Ohms)
6102.469362308386
6110.590529281365
6089.973938335292
6087.932359922147
6087.06925110896
6091.774575344339
6093.808754750875
6095.254642021052
6116.961379516989
6119.6777308069295
6140.715319401458
6132.00811708419
6126.416522109349
6134.819624469176
6194.417221053537
6126.995887619517
6159.59465317703
6235.732955090977
6208.679049321072
6200.760258204472
6172.8006534645065
6159.236890193817
6166.260615666199
6150.995563677214
6147.9901208958445
6127.612258947277
6115.232038913674
6096.4796661914515
6096.990113679683
6136.48333779403
6126.123564711882
6099.882536323973
6085.439403521468
6095.574539767647
6104.914700318674
6119.141778124306
6118.995189869088
6121.910888174625
6110.495928980559
6106.020291624
6087.761945003158
6101.910814559052
6100.645644237504
6086.683022895853
6075.84727407696
6068.599032972827
6062.85508867054
6076.992154548819
6100.266917537593
6092.926981203465
6077.176319420529
6081.673543183725
6088.124070375939
6083.81955135731
6059.643837565556
6074.761980372198
6076.833298158307
6070.240287623625
6068.361374214361
6087.560481233112
6077.77861522465
6107.567390169607
6153.628229217514
6013.5716423282865
6109.428858665002
6079.009703150393
6051.703565372097
6056.557392762541
6069.657641934548
6065.625336953808
6052.038099002309
6051.982357085675
6057.0803511548775
6036.742636357107
6044.794812150279
6045.298260175751
6036.988443198703
6043.627952036897
6031.373462638896
6029.508789527977
6032.394375445671
6036.008058532495
6029.420546062713
6038.191952436061
6038.858471912776
6035.133353405034
6024.399750187706
6036.421063193747
6013.708124533856
6012.6863212855515
6011.283974234411
6009.19620765724
6004.60264686587
6017.508236802393
6037.877241375297
6030.200730198206
6017.1752715806515
6035.302491862293
6022.1119559755925
6004.976915843389
6013.808562476039
6003.636617520262
5959.217969624911
5980.154963569975
5967.425471196123
5986.530839126824
5984.1844675266175
5994.9689989769795
5982.453339626295
5979.023824362257
5981.341661143766
5988.08449347802
6033.591136536135
5943.631350978167
5926.657806501809
6001.356326464907
5990.708048640576
5972.229897685084
5978.244882748752
5988.476164702157
5991.351676916916
5999.364028359114
6002.1594047692
5986.117397508069
5994.927069238009
5994.7910817652755
5989.24105765971
5982.882520368588
5976.600903484709
5972.138924111098
5965.767489434682
5979.665723965218
5977.697605214934
5986.174649325924
5977.329288028189
5988.202565364229
5969.959241995776
5966.698229733583
5957.3365074801095
5969.922797585942
5969.672276117695
5962.550954999509
5960.443520250933
5950.275931843638
5939.8119610471695
5942.353035359542
5938.614043779039
5939.13321141775
5943.16871158322
5941.912408754952
5921.566285525462
5939.831152621132
5929.003880423165
5934.093605904063
5922.528381865042
5918.892258207454
5913.346033458412
5928.61026913318
5917.9667933804685
5927.341322239944
5931.092160811266
5956.524718112532
5976.463726760898
5986.485215270683
5993.225214030852
5968.553711422238
5987.726828627823
5936.425206488618
5957.879278048974
5975.7207394715415
5993.594215865847
6015.586479345902
6027.858901967111
6042.999078296557
6042.669079349807
6024.690022053262
6036.624085277917
6005.751171153444
6016.700378743372
6017.109639379848
6017.551159445062
6006.8037099032545
5989.355385242797
5978.489040542304
5977.305978944184
5973.3300638736755
5959.028183374985
5962.106763780421
5959.237148954383
5952.226279824007
5949.952089499868
5948.731810802353
5947.229515159903
5944.034343605435
5938.719069726322
5945.576979080776
5940.344157729399
5929.349986198875
5942.696028621597
5950.53694959593
