Impedance (Ohms)
6105.811551750306
6106.261970233353
6098.191742213845
6086.2937638366375
6088.15894581375
6080.28527159787
6084.794072513089
6088.261486286821
6108.590017931727
6122.667759488563
6139.208872146187
6131.834439308291
6125.588645177574
6129.730132074365
6138.520105492847
6224.599429724144
6156.178659781783
6241.794538123819
6214.246091591137
6195.92335146132
6179.9417045594355
6177.806346421243
6169.985405017361
6153.408304514276
6144.477744498401
6115.390586709642
6117.626322200939
6098.278207636558
6099.095126651764
6143.482155031365
6127.183093557498
6105.612775631934
6089.9666995822345
6103.006220830205
6107.532220695255
6120.950167345623
6111.706822275675
6111.913375970782
6110.214794585493
6105.295508975275
6093.4023896385515
6087.235029486987
6094.668943018637
6080.0193179994985
6071.395203897891
6073.71637722961
6053.289217500344
6066.882172515281
6088.161450332542
6081.814581555421
6073.446989935754
6080.4850265526675
6073.526769198156
6076.784499635496
6058.399742809548
6083.478357073676
6078.255004429902
6065.146349358874
6071.043651717878
6084.80293746953
6083.511295346786
6108.335509950955
6120.79141811829
6017.784217363556
6058.412716190246
6077.453877095513
6063.751789424976
6045.83585601261
6052.124115867012
6062.359936517135
6053.126934171544
6051.648950756798
6065.489090463414
6038.035008836305
6046.133841924255
6047.779145097633
6047.577817803774
6046.700225791382
6036.406820692549
6051.386118871922
6030.229166577189
6032.150340822505
6031.539407092794
6031.747850024833
6023.047561433606
6041.810206712859
6031.185683116304
6034.3769316195185
6011.331624281448
6016.6989438406745
6015.341908060109
6019.532406887741
6009.749774068889
6015.285559219536
6013.625374472652
6024.043479266725
6019.602649416059
6028.974340382514
6020.733133673307
6009.072897446005
6001.359751652381
5994.233764082417
5956.63918933007
5971.404852760133
5971.742966950478
5985.245939195252
5985.926251735468
5994.240423924747
5986.9335788836415
5978.253214031105
5992.917506941802
5961.622832905236
6049.644728418597
6023.377754129847
5920.11677266875
5999.80089697999
5994.054135672864
5988.077522803566
5987.156320914042
5991.189027351097
5984.079859764809
6002.229323210266
5994.960098903937
5990.45316629724
5989.561449001106
5998.161360840947
5997.692235831652
5985.289345910196
5976.810329376163
5971.783312448208
5981.5318218729135
5975.833496603222
5977.1267020374335
5978.20932619096
5969.187245596607
5974.602126246683
5974.998057422487
5970.447896432018
5953.700476750159
5948.353556911587
5967.669857176619
5955.861351520849
5956.335377186076
5946.332761973673
5941.95827866203
5944.323349816842
5941.201324525936
5931.245902660526
5940.197868065719
5933.821279287257
5931.420475761831
5923.413740756358
5926.781400643321
5929.833203080931
5936.02477737287
5925.278001471492
5928.971891863696
5917.936975870128
5926.870230599671
5918.071428853431
5932.4349295756365
5958.732569419339
5975.811927492735
5994.338726290773
5983.714443364098
5974.667756995219
5980.182215470849
5966.827535777253
5957.096500325465
5981.13179667518
6004.384799931431
6025.596160236534
6036.870347707486
6041.330988765302
6042.257815366305
6035.844877181016
6037.031862401154
6010.664124079803
6029.087082416183
6015.573184835989
6007.165717884988
6004.116349530077
5989.937848578425
5978.675859906184
5971.343487015692
5969.0013016618195
5969.3640289938285
5958.066280796448
5964.360169306121
5946.549991986462
5954.599490241632
5950.469322269001
5949.998795950038
5942.8108379550995
5956.010093103913
5946.782822800036
5942.117922687505
5933.442291811055
5944.074192420068
5957.847974570676
